pep_id,tcr_id,label,split
pep7,tcr5436,0,train
pep11,tcr81,0,train
pep8,tcr1889,1,train
pep9,tcr3267,0,train
pep4,tcr3267,0,train
pep9,tcr3093,0,train
pep14,tcr2037,0,train
pep7,tcr5148,0,train
pep7,tcr847,0,train
pep7,tcr3487,0,train
pep10,tcr52,0,train
pep13,tcr2595,0,train
pep4,tcr5468,0,train
pep6,tcr1536,0,train
pep12,tcr5074,0,train
pep13,tcr3300,1,train
pep1,tcr3936,0,train
pep6,tcr2993,1,train
pep13,tcr1671,0,train
pep7,tcr5245,0,train
pep2,tcr503,0,train
pep5,tcr2468,1,train
pep4,tcr2209,0,train
pep6,tcr254,0,train
pep13,tcr214,0,train
pep9,tcr3573,1,train
pep13,tcr4496,0,train
pep4,tcr3309,0,train
pep1,tcr3008,0,train
pep9,tcr541,0,train
pep5,tcr5290,0,train
pep4,tcr4369,0,train
pep1,tcr878,0,train
pep7,tcr4423,0,train
pep15,tcr4423,1,train
pep12,tcr3309,1,train
pep7,tcr2627,0,train
pep4,tcr2144,0,train
pep9,tcr5451,0,train
pep1,tcr4169,0,train
pep7,tcr540,1,train
pep12,tcr2263,0,train
pep4,tcr161,0,train
pep14,tcr2088,1,train
pep9,tcr4954,0,train
pep0,tcr5352,1,train
pep16,tcr1857,0,train
pep7,tcr4413,1,train
pep3,tcr4288,0,train
pep2,tcr1564,0,train
pep14,tcr4693,1,train
pep7,tcr3499,0,train
pep6,tcr411,0,train
pep12,tcr5067,0,train
pep9,tcr885,1,train
pep2,tcr550,0,train
pep14,tcr2384,0,train
pep2,tcr81,0,train
pep14,tcr4415,0,train
pep9,tcr81,0,train
pep14,tcr1231,1,train
pep7,tcr4260,0,train
pep10,tcr1857,0,train
pep6,tcr4270,0,train
pep5,tcr3948,1,train
pep7,tcr2052,0,train
pep4,tcr3409,0,train
pep10,tcr503,0,train
pep14,tcr347,0,train
pep4,tcr81,0,train
pep12,tcr5135,0,train
pep12,tcr2074,0,train
pep14,tcr701,0,train
pep14,tcr1678,1,train
pep12,tcr5352,0,train
pep7,tcr2388,0,train
pep10,tcr4169,1,train
pep7,tcr3288,0,train
pep8,tcr746,0,train
pep14,tcr749,0,train
pep4,tcr3520,0,train
pep12,tcr3348,0,train
pep12,tcr3132,0,train
pep6,tcr3396,0,train
pep12,tcr411,0,train
pep12,tcr3141,0,train
pep1,tcr1411,1,train
pep14,tcr1467,0,train
pep13,tcr3910,1,train
pep10,tcr1089,0,train
pep10,tcr1289,0,train
pep1,tcr4688,0,train
pep13,tcr2218,0,train
pep9,tcr3801,0,train
pep5,tcr3769,1,train
pep8,tcr2155,0,train
pep4,tcr4004,1,train
pep12,tcr3313,0,train
pep10,tcr597,0,train
pep12,tcr5215,0,train
pep8,tcr953,0,train
pep11,tcr9,0,train
pep13,tcr2160,0,train
pep2,tcr1666,0,train
pep7,tcr1691,0,train
pep15,tcr5022,0,train
pep13,tcr5135,0,train
pep12,tcr5293,0,train
pep4,tcr962,0,train
pep16,tcr2369,0,train
pep12,tcr4510,1,train
pep7,tcr570,0,train
pep13,tcr1711,0,train
pep8,tcr1026,0,train
pep7,tcr4428,1,train
pep13,tcr597,0,train
pep12,tcr3416,1,train
pep4,tcr1060,0,train
pep4,tcr4423,0,train
pep13,tcr3951,0,train
pep2,tcr5293,0,train
pep10,tcr411,0,train
pep0,tcr2208,1,train
pep13,tcr9,0,train
pep12,tcr3058,0,train
pep14,tcr4152,0,train
pep14,tcr962,0,train
pep4,tcr2218,0,train
pep8,tcr1597,0,train
pep10,tcr2812,0,train
pep4,tcr3975,0,train
pep2,tcr4423,0,train
pep1,tcr936,0,train
pep8,tcr4132,0,train
pep1,tcr1552,0,train
pep12,tcr5378,0,train
pep2,tcr1256,0,train
pep4,tcr4599,0,train
pep12,tcr976,0,train
pep14,tcr3348,0,train
pep1,tcr890,0,train
pep14,tcr4055,1,train
pep13,tcr2564,0,train
pep14,tcr155,0,train
pep10,tcr5031,0,train
pep4,tcr1055,0,train
pep4,tcr1859,0,train
pep12,tcr1754,0,train
pep14,tcr2355,0,train
pep5,tcr332,0,train
pep2,tcr3840,0,train
pep4,tcr3730,1,train
pep10,tcr5339,0,train
pep2,tcr1398,0,train
pep6,tcr2219,0,train
pep4,tcr1916,0,train
pep14,tcr5107,0,train
pep1,tcr3267,0,train
pep16,tcr4837,1,train
pep13,tcr3886,0,train
pep8,tcr2335,1,train
pep10,tcr2537,0,train
pep14,tcr4275,0,train
pep16,tcr3084,1,train
pep8,tcr215,1,train
pep16,tcr510,0,train
pep4,tcr5301,0,train
pep4,tcr3301,0,train
pep10,tcr1026,0,train
pep4,tcr3366,1,train
pep9,tcr2127,0,train
pep7,tcr3593,1,train
pep13,tcr2297,0,train
pep14,tcr526,1,train
pep5,tcr4149,0,train
pep9,tcr3396,0,train
pep10,tcr4654,0,train
pep10,tcr2841,0,train
pep10,tcr1554,0,train
pep7,tcr2231,0,train
pep13,tcr4409,0,train
pep16,tcr1880,0,train
pep1,tcr3991,1,train
pep7,tcr4935,0,train
pep6,tcr1009,0,train
pep4,tcr1492,0,train
pep13,tcr3507,0,train
pep4,tcr347,0,train
pep1,tcr1857,0,train
pep0,tcr3284,0,train
pep4,tcr695,0,train
pep2,tcr411,0,train
pep0,tcr4122,1,train
pep13,tcr1239,0,train
pep4,tcr2075,0,train
pep8,tcr2031,0,train
pep8,tcr2339,1,train
pep7,tcr1898,0,train
pep1,tcr3730,0,train
pep10,tcr3173,1,train
pep2,tcr835,1,train
pep12,tcr1562,0,train
pep15,tcr3144,0,train
pep4,tcr1749,0,train
pep12,tcr5402,0,train
pep7,tcr1239,0,train
pep4,tcr2284,0,train
pep4,tcr4210,0,train
pep4,tcr2410,1,train
pep6,tcr2306,0,train
pep6,tcr211,0,train
pep6,tcr1986,0,train
pep13,tcr91,0,train
pep10,tcr110,1,train
pep13,tcr3483,0,train
pep6,tcr3085,0,train
pep10,tcr506,0,train
pep1,tcr338,0,train
pep2,tcr27,0,train
pep10,tcr913,0,train
pep4,tcr984,0,train
pep14,tcr254,0,train
pep12,tcr4359,0,train
pep6,tcr1399,0,train
pep13,tcr4876,0,train
pep10,tcr3936,0,train
pep4,tcr3329,0,train
pep4,tcr746,0,train
pep6,tcr5339,0,train
pep4,tcr1567,0,train
pep5,tcr4413,0,train
pep15,tcr3802,0,train
pep12,tcr27,0,train
pep12,tcr5417,1,train
pep4,tcr1834,0,train
pep6,tcr1747,0,train
pep13,tcr3730,0,train
pep4,tcr841,0,train
pep14,tcr1898,1,train
pep1,tcr1747,0,train
pep16,tcr4805,0,train
pep9,tcr4369,1,train
pep12,tcr2472,0,train
pep13,tcr4169,0,train
pep7,tcr4805,0,train
pep8,tcr5290,0,train
pep8,tcr3396,0,train
pep9,tcr390,0,train
pep14,tcr4455,0,train
pep4,tcr332,0,train
pep7,tcr956,0,train
pep6,tcr456,0,train
pep2,tcr1863,0,train
pep10,tcr1564,0,train
pep7,tcr5393,0,train
pep16,tcr4910,0,train
pep4,tcr1536,0,train
pep2,tcr4149,0,train
pep12,tcr86,0,train
pep7,tcr1089,0,train
pep1,tcr1242,0,train
pep9,tcr916,0,train
pep6,tcr1791,1,train
pep9,tcr2292,0,train
pep4,tcr5063,0,train
pep14,tcr3058,0,train
pep12,tcr4589,0,train
pep14,tcr3396,0,train
pep14,tcr3085,1,train
pep12,tcr4421,0,train
pep6,tcr1156,0,train
pep2,tcr1048,1,train
pep6,tcr2139,0,train
pep6,tcr1383,0,train
pep6,tcr1756,0,train
pep6,tcr5098,0,train
pep7,tcr4118,0,train
pep7,tcr1711,0,train
pep4,tcr3084,0,train
pep6,tcr1036,1,train
pep4,tcr688,1,train
pep4,tcr5148,0,train
pep8,tcr4152,0,train
pep12,tcr1028,0,train
pep13,tcr1057,1,train
pep14,tcr4369,0,train
pep0,tcr2297,0,train
pep6,tcr2576,0,train
pep8,tcr3618,1,train
pep3,tcr2468,0,train
pep7,tcr954,0,train
pep2,tcr161,0,train
pep7,tcr2514,0,train
pep5,tcr5088,0,train
pep14,tcr2848,1,train
pep6,tcr2074,0,train
pep14,tcr5441,1,train
pep14,tcr27,0,train
pep7,tcr4703,0,train
pep8,tcr4423,0,train
pep4,tcr2258,1,train
pep10,tcr326,0,train
pep10,tcr347,1,train
pep6,tcr3502,1,train
pep10,tcr3969,0,train
pep13,tcr2491,0,train
pep6,tcr746,0,train
pep2,tcr1289,0,train
pep4,tcr3058,0,train
pep6,tcr27,0,train
pep13,tcr2932,0,train
pep14,tcr4247,1,train
pep6,tcr698,1,train
pep7,tcr2239,0,train
pep6,tcr3598,0,train
pep15,tcr3985,0,train
pep12,tcr2476,0,train
pep5,tcr2457,0,train
pep7,tcr4390,0,train
pep6,tcr2277,1,train
pep13,tcr81,0,train
pep14,tcr4149,0,train
pep13,tcr1312,0,train
pep12,tcr155,0,train
pep13,tcr4856,0,train
pep9,tcr1552,1,train
pep6,tcr2349,0,train
pep13,tcr962,0,train
pep6,tcr5111,0,train
pep13,tcr1396,0,train
pep7,tcr1679,0,train
pep13,tcr4354,0,train
pep2,tcr1456,1,train
pep16,tcr4149,0,train
pep7,tcr2227,0,train
pep10,tcr4876,0,train
pep4,tcr1239,1,train
pep14,tcr5220,0,train
pep3,tcr1712,0,train
pep4,tcr956,0,train
pep4,tcr451,0,train
pep7,tcr1756,0,train
pep16,tcr2231,0,train
pep6,tcr3825,0,train
pep12,tcr1779,0,train
pep14,tcr5290,0,train
pep8,tcr1678,0,train
pep4,tcr4591,0,train
pep7,tcr3113,1,train
pep6,tcr150,0,train
pep4,tcr1722,0,train
pep8,tcr4506,0,train
pep9,tcr2422,0,train
pep6,tcr1254,0,train
pep14,tcr3350,1,train
pep3,tcr3158,0,train
pep4,tcr3299,0,train
pep1,tcr1476,0,train
pep4,tcr1641,0,train
pep7,tcr5433,0,train
pep7,tcr4170,1,train
pep12,tcr3285,0,train
pep5,tcr2390,0,train
pep12,tcr4648,0,train
pep14,tcr4097,0,train
pep6,tcr4005,0,train
pep13,tcr1500,0,train
pep12,tcr3710,1,train
pep6,tcr3326,0,train
pep12,tcr712,0,train
pep4,tcr2094,0,train
pep4,tcr2231,0,train
pep7,tcr1026,0,train
pep14,tcr3349,0,train
pep6,tcr1026,0,train
pep6,tcr2239,0,train
pep4,tcr1626,0,train
pep7,tcr3348,1,train
pep13,tcr2743,1,train
pep2,tcr9,0,train
pep0,tcr526,0,train
pep14,tcr320,0,train
pep1,tcr2644,0,train
pep7,tcr3985,0,train
pep12,tcr1564,0,train
pep14,tcr1889,0,train
pep6,tcr4093,0,train
pep4,tcr2897,1,train
pep10,tcr4005,0,train
pep13,tcr3366,0,train
pep4,tcr4428,0,train
pep4,tcr27,0,train
pep7,tcr1463,0,train
pep4,tcr2714,0,train
pep12,tcr5161,0,train
pep1,tcr3985,1,train
pep13,tcr954,0,train
pep4,tcr869,0,train
pep1,tcr1536,1,train
pep3,tcr4500,0,train
pep8,tcr4047,0,train
pep0,tcr3095,0,train
pep12,tcr2094,0,train
pep16,tcr81,0,train
pep4,tcr4597,0,train
pep6,tcr2507,0,train
pep6,tcr1367,0,train
pep12,tcr3590,1,train
pep12,tcr2227,0,train
pep6,tcr753,0,train
pep12,tcr984,1,train
pep12,tcr3951,0,train
pep14,tcr598,0,train
pep1,tcr3396,0,train
pep7,tcr4169,0,train
pep12,tcr4760,0,train
pep4,tcr1711,0,train
pep15,tcr1268,0,train
pep2,tcr3730,0,train
pep7,tcr4369,0,train
pep16,tcr1678,0,train
pep2,tcr3366,0,train
pep12,tcr351,0,train
pep14,tcr3177,0,train
pep13,tcr2070,1,train
pep2,tcr5207,1,train
pep10,tcr1754,0,train
pep4,tcr5441,0,train
pep4,tcr3313,0,train
pep12,tcr2239,0,train
pep7,tcr5360,1,train
pep13,tcr5320,1,train
pep1,tcr5293,0,train
pep7,tcr4780,0,train
pep14,tcr4449,1,train
pep12,tcr1151,0,train
pep6,tcr2929,1,train
pep12,tcr2485,0,train
pep12,tcr4899,0,train
pep13,tcr3936,0,train
pep4,tcr3801,0,train
pep4,tcr1889,0,train
pep5,tcr3804,0,train
pep13,tcr3742,0,train
pep4,tcr3396,0,train
pep13,tcr326,0,train
pep13,tcr409,0,train
pep9,tcr706,0,train
pep4,tcr4170,0,train
pep16,tcr1811,0,train
pep4,tcr481,0,train
pep10,tcr1411,0,train
pep12,tcr3780,0,train
pep13,tcr5290,0,train
pep6,tcr3132,0,train
pep4,tcr2469,0,train
pep14,tcr5194,0,train
pep6,tcr3580,0,train
pep4,tcr3348,0,train
pep12,tcr1536,0,train
pep14,tcr4754,1,train
pep12,tcr3293,0,train
pep4,tcr2542,1,train
pep7,tcr1120,0,train
pep10,tcr2204,0,train
pep14,tcr4590,0,train
pep15,tcr1749,0,train
pep12,tcr211,0,train
pep12,tcr3719,0,train
pep5,tcr3932,0,train
pep10,tcr27,0,train
pep15,tcr5389,1,train
pep6,tcr332,0,train
pep14,tcr1533,0,train
pep9,tcr2218,0,train
pep12,tcr326,0,train
pep13,tcr3989,0,train
pep5,tcr4423,0,train
pep10,tcr1747,0,train
pep4,tcr1692,0,train
pep11,tcr1821,0,train
pep1,tcr3010,1,train
pep6,tcr4170,0,train
pep13,tcr2720,0,train
pep8,tcr1293,0,train
pep12,tcr2143,0,train
pep8,tcr5305,0,train
pep9,tcr1916,0,train
pep6,tcr5195,1,train
pep14,tcr1089,0,train
pep4,tcr2277,0,train
pep7,tcr1937,0,train
pep6,tcr964,0,train
pep7,tcr1694,0,train
pep13,tcr5220,1,train
pep7,tcr4226,0,train
pep8,tcr4854,0,train
pep14,tcr1398,0,train
pep4,tcr4590,0,train
pep7,tcr3284,0,train
pep14,tcr3105,0,train
pep5,tcr1834,0,train
pep4,tcr1437,1,train
pep7,tcr3762,1,train
pep4,tcr4714,0,train
pep7,tcr2491,1,train
pep2,tcr1089,0,train
pep7,tcr3290,0,train
pep2,tcr1857,1,train
pep10,tcr3901,0,train
pep12,tcr3730,0,train
pep12,tcr4230,0,train
pep6,tcr1048,0,train
pep0,tcr4199,0,train
pep13,tcr4406,0,train
pep6,tcr5389,0,train
pep7,tcr1959,0,train
pep7,tcr924,0,train
pep14,tcr5063,0,train
pep4,tcr3499,0,train
pep4,tcr4195,0,train
pep7,tcr527,0,train
pep10,tcr2212,1,train
pep10,tcr750,0,train
pep15,tcr5378,0,train
pep4,tcr4831,0,train
pep4,tcr4873,0,train
pep12,tcr3969,0,train
pep12,tcr2841,0,train
pep4,tcr2306,0,train
pep7,tcr285,0,train
pep4,tcr2297,0,train
pep4,tcr3768,0,train
pep4,tcr4169,0,train
pep14,tcr2720,0,train
pep1,tcr2127,0,train
pep4,tcr4648,0,train
pep9,tcr3936,0,train
pep14,tcr928,0,train
pep12,tcr697,0,train
pep1,tcr1671,0,train
pep12,tcr1294,0,train
pep6,tcr4966,0,train
pep6,tcr2094,0,train
pep16,tcr3933,0,train
pep2,tcr2111,0,train
pep6,tcr4354,0,train
pep7,tcr942,0,train
pep1,tcr962,0,train
pep4,tcr5096,0,train
pep7,tcr1196,0,train
pep8,tcr869,0,train
pep2,tcr3514,0,train
pep13,tcr5260,1,train
pep14,tcr411,0,train
pep1,tcr2750,0,train
pep4,tcr1533,0,train
pep4,tcr602,0,train
pep7,tcr4171,0,train
pep12,tcr4693,0,train
pep4,tcr2104,0,train
pep2,tcr4207,0,train
pep7,tcr2750,1,train
pep0,tcr4085,1,train
pep1,tcr93,0,train
pep6,tcr3366,0,train
pep1,tcr5148,0,train
pep8,tcr1756,0,train
pep10,tcr3508,0,train
pep6,tcr2428,1,train
pep13,tcr3396,0,train
pep11,tcr4390,0,train
pep13,tcr4599,0,train
pep13,tcr750,0,train
pep10,tcr577,1,train
pep4,tcr5243,0,train
pep13,tcr5433,0,train
pep5,tcr5077,0,train
pep7,tcr480,0,train
pep13,tcr3699,0,train
pep6,tcr2491,0,train
pep4,tcr2507,0,train
pep4,tcr4270,1,train
pep6,tcr3348,0,train
pep4,tcr1269,0,train
pep2,tcr4005,0,train
pep0,tcr2920,0,train
pep12,tcr5202,0,train
pep11,tcr4169,0,train
pep7,tcr1362,1,train
pep11,tcr597,0,train
pep10,tcr557,0,train
pep7,tcr2133,0,train
pep14,tcr3466,0,train
pep13,tcr362,0,train
pep4,tcr5098,0,train
pep7,tcr5214,0,train
pep12,tcr562,1,train
pep2,tcr2485,0,train
pep7,tcr1386,0,train
pep7,tcr3612,1,train
pep6,tcr1678,0,train
pep12,tcr4496,1,train
pep4,tcr2292,0,train
pep4,tcr4986,0,train
pep11,tcr5111,1,train
pep15,tcr4889,1,train
pep1,tcr3466,1,train
pep13,tcr745,0,train
pep10,tcr4406,1,train
pep2,tcr929,0,train
pep8,tcr5293,0,train
pep8,tcr3268,1,train
pep6,tcr3010,0,train
pep12,tcr1486,0,train
pep10,tcr5202,1,train
pep12,tcr4688,0,train
pep7,tcr4667,0,train
pep12,tcr2583,0,train
pep4,tcr3780,0,train
pep10,tcr2750,0,train
pep16,tcr3267,0,train
pep13,tcr1398,0,train
pep14,tcr5014,1,train
pep4,tcr326,1,train
pep7,tcr5339,0,train
pep7,tcr49,1,train
pep7,tcr868,0,train
pep4,tcr5220,0,train
pep6,tcr2477,0,train
pep2,tcr997,1,train
pep12,tcr1348,0,train
pep7,tcr4586,1,train
pep8,tcr1069,0,train
pep12,tcr2433,0,train
pep9,tcr4015,1,train
pep2,tcr1810,0,train
pep15,tcr2545,1,train
pep12,tcr772,0,train
pep4,tcr4671,0,train
pep11,tcr3809,0,train
pep9,tcr2519,0,train
pep8,tcr1109,0,train
pep12,tcr3936,0,train
pep4,tcr1552,0,train
pep15,tcr2094,0,train
pep8,tcr5176,0,train
pep12,tcr1984,1,train
pep1,tcr3060,0,train
pep13,tcr3655,0,train
pep4,tcr155,1,train
pep6,tcr2607,1,train
pep6,tcr1957,1,train
pep5,tcr5339,0,train
pep14,tcr427,0,train
pep6,tcr81,0,train
pep16,tcr2567,0,train
pep11,tcr3579,0,train
pep7,tcr2578,1,train
pep15,tcr1117,0,train
pep13,tcr425,0,train
pep14,tcr1709,0,train
pep4,tcr1156,0,train
pep4,tcr1898,0,train
pep16,tcr5433,0,train
pep12,tcr3301,1,train
pep7,tcr5154,1,train
pep14,tcr1205,0,train
pep7,tcr3085,0,train
pep13,tcr2941,0,train
pep14,tcr232,0,train
pep2,tcr954,0,train
pep7,tcr2957,0,train
pep14,tcr3141,0,train
pep2,tcr2753,0,train
pep4,tcr2037,1,train
pep2,tcr1579,0,train
pep9,tcr5112,1,train
pep5,tcr976,0,train
pep12,tcr1834,1,train
pep4,tcr1134,1,train
pep12,tcr4485,0,train
pep14,tcr3499,0,train
pep14,tcr5436,0,train
pep11,tcr177,1,train
pep12,tcr3200,0,train
pep6,tcr1579,1,train
pep8,tcr1034,0,train
pep6,tcr1398,0,train
pep4,tcr4538,0,train
pep7,tcr5035,0,train
pep13,tcr791,1,train
pep6,tcr2743,0,train
pep6,tcr5320,0,train
pep1,tcr4406,0,train
pep4,tcr4593,0,train
pep12,tcr956,0,train
pep12,tcr4805,0,train
pep6,tcr2841,1,train
pep6,tcr5290,1,train
pep14,tcr1579,0,train
pep7,tcr750,0,train
pep9,tcr1536,0,train
pep16,tcr4241,0,train
pep13,tcr2306,0,train
pep7,tcr4900,0,train
pep6,tcr4279,0,train
pep14,tcr1756,0,train
pep4,tcr1467,0,train
pep12,tcr2514,0,train
pep2,tcr5265,0,train
pep7,tcr2485,0,train
pep6,tcr2907,0,train
pep4,tcr2227,1,train
pep13,tcr1756,0,train
pep8,tcr3699,1,train
pep4,tcr194,0,train
pep8,tcr4899,1,train
pep15,tcr4149,0,train
pep12,tcr322,1,train
pep7,tcr4094,0,train
pep9,tcr1834,0,train
pep4,tcr2270,0,train
pep14,tcr1411,0,train
pep2,tcr109,0,train
pep6,tcr4538,1,train
pep8,tcr3788,0,train
pep14,tcr3301,0,train
pep12,tcr3525,1,train
pep4,tcr2426,0,train
pep6,tcr3416,0,train
pep14,tcr1736,1,train
pep13,tcr2475,1,train
pep10,tcr5247,0,train
pep14,tcr3644,0,train
pep6,tcr155,0,train
pep6,tcr750,0,train
pep7,tcr362,0,train
pep13,tcr3499,0,train
pep14,tcr3293,0,train
pep7,tcr411,0,train
pep16,tcr2698,0,train
pep7,tcr1889,0,train
pep6,tcr953,0,train
pep13,tcr211,0,train
pep12,tcr1026,0,train
pep0,tcr3329,0,train
pep7,tcr1564,0,train
pep12,tcr4,1,train
pep13,tcr2750,0,train
pep14,tcr5339,0,train
pep13,tcr928,0,train
pep14,tcr5023,0,train
pep0,tcr3406,0,train
pep6,tcr1520,0,train
pep8,tcr5203,0,train
pep4,tcr18,0,train
pep6,tcr9,1,train
pep8,tcr4149,0,train
pep6,tcr1748,0,train
pep13,tcr2094,1,train
pep8,tcr2491,0,train
pep12,tcr2467,0,train
pep8,tcr3329,0,train
pep4,tcr4498,1,train
pep16,tcr408,0,train
pep13,tcr2515,0,train
pep11,tcr1117,0,train
pep4,tcr796,0,train
pep12,tcr1179,0,train
pep5,tcr4641,0,train
pep6,tcr161,0,train
pep4,tcr2725,1,train
pep4,tcr4967,0,train
pep3,tcr4169,0,train
pep4,tcr1957,0,train
pep7,tcr3969,1,train
pep6,tcr3959,0,train
pep12,tcr1239,0,train
pep10,tcr1536,0,train
pep1,tcr1834,0,train
pep13,tcr228,0,train
pep13,tcr428,1,train
pep12,tcr5014,0,train
pep5,tcr3508,0,train
pep4,tcr587,1,train
pep11,tcr4149,0,train
pep10,tcr5389,0,train
pep14,tcr3052,0,train
pep14,tcr4648,0,train
pep8,tcr4876,0,train
pep12,tcr735,0,train
pep7,tcr4795,0,train
pep13,tcr5063,1,train
pep6,tcr3329,0,train
pep14,tcr3402,0,train
pep14,tcr750,0,train
pep14,tcr2218,0,train
pep5,tcr3070,0,train
pep10,tcr4648,0,train
pep12,tcr3509,0,train
pep4,tcr3085,0,train
pep14,tcr1239,0,train
pep8,tcr211,0,train
pep12,tcr1579,0,train
pep14,tcr3969,0,train
pep1,tcr1730,1,train
pep12,tcr4708,0,train
pep7,tcr2542,0,train
pep2,tcr1026,0,train
pep8,tcr1353,0,train
pep10,tcr869,0,train
pep4,tcr1691,1,train
pep4,tcr694,1,train
pep13,tcr5218,0,train
pep7,tcr4151,0,train
pep12,tcr127,0,train
pep4,tcr1196,0,train
pep2,tcr5339,0,train
pep13,tcr5180,0,train
pep7,tcr3680,0,train
pep15,tcr5179,1,train
pep12,tcr4538,0,train
pep12,tcr1552,0,train
pep14,tcr3416,0,train
pep6,tcr672,0,train
pep16,tcr3864,0,train
pep6,tcr956,1,train
pep13,tcr878,0,train
pep11,tcr4837,0,train
pep12,tcr2626,0,train
pep9,tcr5380,0,train
pep13,tcr2533,0,train
pep12,tcr4343,0,train
pep4,tcr1809,0,train
pep12,tcr3914,0,train
pep16,tcr2599,0,train
pep14,tcr2426,0,train
pep6,tcr2042,0,train
pep7,tcr5386,1,train
pep11,tcr4413,0,train
pep7,tcr3058,0,train
pep11,tcr2732,1,train
pep14,tcr3730,0,train
pep6,tcr4064,0,train
pep4,tcr1411,0,train
pep14,tcr3550,0,train
pep4,tcr2607,0,train
pep13,tcr27,1,train
pep8,tcr5177,0,train
pep6,tcr4149,0,train
pep14,tcr3951,0,train
pep4,tcr5245,0,train
pep4,tcr632,0,train
pep12,tcr917,0,train
pep0,tcr5141,0,train
pep12,tcr1857,0,train
pep7,tcr211,0,train
pep12,tcr4428,0,train
pep8,tcr954,0,train
pep4,tcr5360,0,train
pep4,tcr4341,1,train
pep0,tcr2423,0,train
pep0,tcr3200,0,train
pep15,tcr3971,0,train
pep12,tcr4590,0,train
pep1,tcr1851,0,train
pep12,tcr1959,0,train
pep0,tcr2292,0,train
pep4,tcr134,1,train
pep16,tcr514,0,train
pep13,tcr254,0,train
pep14,tcr720,0,train
pep4,tcr2743,0,train
pep6,tcr2468,0,train
pep9,tcr86,0,train
pep9,tcr326,0,train
pep12,tcr2363,0,train
pep9,tcr5378,0,train
pep12,tcr81,1,train
pep2,tcr1462,0,train
pep7,tcr3416,0,train
pep2,tcr1109,0,train
pep14,tcr4214,0,train
pep7,tcr4950,0,train
pep13,tcr4648,0,train
pep7,tcr953,0,train
pep2,tcr4671,1,train
pep6,tcr1089,0,train
pep14,tcr332,0,train
pep12,tcr928,1,train
pep4,tcr2402,0,train
pep4,tcr3948,0,train
pep12,tcr4876,0,train
pep7,tcr869,0,train
pep4,tcr1444,1,train
pep10,tcr1597,0,train
pep6,tcr2628,0,train
pep6,tcr4737,0,train
pep3,tcr3300,0,train
pep1,tcr3731,0,train
pep7,tcr4265,0,train
pep8,tcr3313,0,train
pep4,tcr2627,0,train
pep8,tcr4886,0,train
pep12,tcr4822,1,train
pep12,tcr2426,1,train
pep13,tcr746,0,train
pep5,tcr2297,0,train
pep14,tcr4005,0,train
pep6,tcr2846,0,train
pep10,tcr3719,1,train
pep13,tcr2542,0,train
pep13,tcr223,0,train
pep12,tcr1346,0,train
pep12,tcr695,1,train
pep4,tcr3748,0,train
pep4,tcr2200,0,train
pep15,tcr2726,0,train
pep6,tcr2750,0,train
pep6,tcr3517,0,train
pep14,tcr591,0,train
pep7,tcr1857,0,train
pep4,tcr4288,0,train
pep12,tcr5339,1,train
pep6,tcr954,0,train
pep4,tcr5202,0,train
pep4,tcr5111,0,train
pep7,tcr3084,0,train
pep4,tcr3719,0,train
pep7,tcr2764,0,train
pep8,tcr5038,1,train
